Id,Code,Code slug,Number,Name,Created at,Updated at
6229,BIOL167  HM,BIOL167-HM,167,Plant Development    ,2019-09-02 01:31:03 UTC,2019-09-02 02:06:21 UTC
6228,BIOL131 LPO,BIOL131-LPO,131,"Lab, Invertebrate Biology    ",2019-09-02 01:31:03 UTC,2019-09-02 01:31:03 UTC
6227,BIOL069L JS,BIOL069L-JS,69,"Discov., Innov. & Risk: Energy    ",2019-09-02 01:31:02 UTC,2019-09-02 01:31:02 UTC
6226,HIST191  CM,HIST191-CM,191,Topics in Pre-Mod Korean History    ,2019-09-02 01:30:53 UTC,2019-09-02 01:47:42 UTC
6225,HIST169B CM,HIST169B-CM,169,Topics in South Asian History - Sex & Censorship in South Asia    ,2019-09-02 01:30:53 UTC,2021-11-01 17:51:06 UTC
6224,ASAM197A AA,ASAM197A-AA,197,Politics of Food    ,2019-09-02 01:30:49 UTC,2019-09-02 01:30:49 UTC
6223,MS  147  PO,MS-147-PO,147,Topics in Media Theory II    ,2019-09-02 01:30:47 UTC,2019-09-02 01:57:26 UTC
6222,ARHI191B SC,ARHI191B-SC,191,Senior Thesis in Art History    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6221,ARHI186L SC,ARHI186L-SC,186,Seminar: The Artist    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6220,ARHI165  PO,ARHI165-PO,165,Holy Men/Holy Women/Relics/Icons    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6219,ARHI148  PO,ARHI148-PO,148,Theories of the Visual    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6218,ARHI140  BK,ARHI140-BK,140,The Arts of Africa    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6217,ARHI136  PO,ARHI136-PO,136,Arts of Colonial Latin America    ,2019-09-02 01:30:47 UTC,2019-09-02 01:30:47 UTC
6216,ENVS144  PZ,ENVS144-PZ,144,Visual Ecology    ,2019-09-02 01:30:44 UTC,2019-09-02 01:30:44 UTC
6215,ART 150  SC,ART-150-SC,150,Advanced Video    ,2019-09-02 01:30:44 UTC,2019-09-02 01:30:44 UTC
6214,ART 114  PZ,ART-114-PZ,114,Figure Painting    ,2019-09-02 01:30:44 UTC,2019-09-02 01:30:44 UTC
6213,ART 103  SC,ART-103-SC,103,Advanced Painting    ,2019-09-02 01:30:44 UTC,2019-09-02 01:30:44 UTC
6212,ALS 332  KG,ALS-332-KG,332,Biologics    ,2019-09-02 01:30:39 UTC,2019-09-02 01:30:39 UTC
6211,ALS 301  KG,ALS-301-KG,301,Systems of Biol Complex Diseases    ,2019-09-02 01:30:39 UTC,2019-09-02 01:30:39 UTC
6210,ANTH199  PZ,ANTH199-PZ,199,Senior Thesis    ,2019-09-02 01:30:38 UTC,2019-09-02 01:30:38 UTC
6209,ANTH135  PZ,ANTH135-PZ,135,Plants and Peoples    ,2019-09-02 01:30:38 UTC,2019-09-02 01:30:38 UTC
6208,ANTH123  SC,ANTH123-SC,123,Global Process/Translocal Cultr    ,2019-09-02 01:30:38 UTC,2019-09-02 01:30:38 UTC
6207,ANTH116  SC,ANTH116-SC,116,Reading the Latin American City    ,2019-09-02 01:30:38 UTC,2019-09-02 01:30:38 UTC
6206,ANTH077  PZ,ANTH077-PZ,77,Great Revolutions in Human Hist    ,2019-09-02 01:30:38 UTC,2019-09-02 01:30:38 UTC
6205,SOC 142  PZ,SOC-142-PZ,142,Transatlantic Black and Asian    ,2019-09-02 01:30:35 UTC,2019-09-02 02:16:24 UTC
6204,MS  080  PZ,MS-080-PZ,80,Video and Diversity    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6203,IIS 110  PZ,IIS-110-PZ,110,(Mis)Rep: Near & Far East    ,2019-09-02 01:30:35 UTC,2019-09-02 02:02:40 UTC
6202,ID  109  CM,ID-109-CM,109,20th Century Jazz Culture    ,2019-09-02 01:30:35 UTC,2019-09-02 01:47:28 UTC
6201,HIST197L SC,HIST197L-SC,197,Sports in U.S. History    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6200,HIST197I SC,HIST197I-SC,197,Cold War Culture    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6199,GOVT180E CM,GOVT180E-CM,180,Law and Literature    ,2019-09-02 01:30:35 UTC,2019-09-02 02:13:10 UTC
6198,GOVT112  CM,GOVT112-CM,112,Public Opinion & Ameri Democracy    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6197,ENGL130  BK,ENGL130-BK,130,Topics: 20th Cen Afr-Amer Lit -  Crime & Mystery Novels  ,2019-09-02 01:30:35 UTC,2019-09-02 02:09:33 UTC
6196,ENGL106  SC,ENGL106-SC,106,Asian American Lit & Criticism    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6195,ARHI186L BK,ARHI186L-BK,186,Critical Race Thry/Representatn    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6194,ARHI067  CH,ARHI067-CH,67,Contemp Chicano Art/Antecedents    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6193,AMST192  PO,AMST192-PO,192,Senior Paper    ,2019-09-02 01:30:35 UTC,2019-09-02 01:30:35 UTC
6192,WRIT025  PZ,WRIT025-PZ,25,A Writing Sampler    ,2019-09-02 01:30:22 UTC,2019-09-02 01:30:22 UTC
6191,SPAN154  CH,SPAN154-CH,154,Latinas in the Garment Industry    ,2019-09-02 01:30:15 UTC,2019-09-02 01:30:15 UTC
6190,SPAN152  PZ,SPAN152-PZ,152,Indios: Latin Amer Indigenous    ,2019-09-02 01:30:15 UTC,2019-09-02 01:30:15 UTC
6189,SOC 162  PO,SOC-162-PO,162,Mapping Inequality    ,2019-09-02 01:30:08 UTC,2019-09-02 01:30:08 UTC
6188,SOC 124  BK,SOC-124-BK,124,"Race, Place and Space    ",2019-09-02 01:30:08 UTC,2019-09-02 01:30:08 UTC
6187,XMAT190  CM,XMAT190-CM,190,Senior Thesis in Mathematics    ,2019-09-02 01:30:04 UTC,2019-09-02 01:30:04 UTC
6186,XHIS192  CM,XHIS192-CM,192,Senior Thesis in History    ,2019-09-02 01:30:04 UTC,2019-09-02 01:30:04 UTC
6185,STS 190  PZ,STS-190-PZ,190,Senior Thesis    ,2019-09-02 01:30:02 UTC,2019-09-02 01:30:02 UTC
6184,RLST130  PO,RLST130-PO,130,"Christian,Muslim,Jew Medvl Spain    ",2019-09-02 01:29:57 UTC,2019-09-02 02:09:03 UTC
6183,RLST120  CM,RLST120-CM,120,The Life of Jesus    ,2019-09-02 01:29:57 UTC,2019-09-02 01:29:57 UTC
6182,RLST089B PO,RLST089B-PO,89,The Bible/Empire/Globalization    ,2019-09-02 01:29:57 UTC,2019-09-02 01:29:57 UTC
6181,PSYC308B CG,PSYC308B-CG,308,ANOVA    ,2019-09-02 01:29:55 UTC,2019-09-02 01:29:55 UTC
6180,PSYC183  PZ,PSYC183-PZ,183,Ethnic Psychology Laboratory    ,2019-09-02 01:29:54 UTC,2019-09-02 01:29:54 UTC
6179,PSYC159  PZ,PSYC159-PZ,159,"Childhood, Law and Society    ",2019-09-02 01:29:54 UTC,2019-09-02 01:29:54 UTC
6178,PSYC150  BK,PSYC150-BK,150,Psych of the Black Experience    ,2019-09-02 01:29:54 UTC,2019-09-02 01:29:54 UTC
6177,PSYC103A CM,PSYC103A-CM,103,Mentoring    ,2019-09-02 01:29:54 UTC,2019-09-02 01:29:54 UTC
6176,PSYC050  CM,PSYC050-CM,50,Cross-Cultural Psychology    ,2019-09-02 01:29:54 UTC,2019-09-02 01:29:54 UTC
6175,PP  450  CG,PP-450-CG,450,Maj Wrks in Political Philosophy    ,2019-09-02 01:29:45 UTC,2019-09-02 01:29:45 UTC
6174,POST132  PZ,POST132-PZ,132,EU and German Foreign Policy    ,2019-09-02 01:29:42 UTC,2019-09-02 01:29:42 UTC
6173,POST126  PZ,POST126-PZ,126,"Iran, Islam & Poltics of Modrnty    ",2019-09-02 01:29:42 UTC,2023-10-31 05:23:47 UTC
6172,PHYS051BLPO,PHYS051BLPO,51,"Lab, General Physics    ",2019-09-02 01:29:40 UTC,2019-09-02 01:29:40 UTC
6171,PHYS051ALPO,PHYS051ALPO,51,"Lab, General Physics    ",2019-09-02 01:29:40 UTC,2019-09-02 01:29:40 UTC
6170,PE  052  PO,PE-052-PO,52,Lifetime Fitness and Wellness    ,2019-09-02 01:29:33 UTC,2019-09-02 01:50:22 UTC
6169,PPE 199  PO,PPE-199-PO,199,Ind Std: Phil/Poli/Econ    ,2019-09-02 01:29:20 UTC,2019-09-02 01:29:20 UTC
6168,PHIL199  CM,PHIL199-CM,199,Independent Study in Philosophy - IS: Race & Reasonableness in Law    ,2019-09-02 01:29:18 UTC,2022-09-07 03:13:56 UTC
6167,PHIL185E PO,PHIL185E-PO,185,"Self, Language & Imagination    ",2019-09-02 01:29:18 UTC,2019-09-02 01:29:18 UTC
6166,PHIL179  HM,PHIL179-HM,179,Special Topics in Philosophy - Morality and Self-Interest    ,2019-09-02 01:29:18 UTC,2019-09-02 01:38:02 UTC
6165,PHIL165  CM,PHIL165-CM,165,Global Justice & Human Rights    ,2019-09-02 01:29:18 UTC,2019-09-02 01:29:18 UTC
6164,PSYC138  CM,PSYC138-CM,138,Art & Science of Human Action    ,2019-09-02 01:29:11 UTC,2019-09-02 01:29:11 UTC
6163,MUS 160A SC,MUS-160A-SC,160,Singer's diction    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6162,MUS 158  PO,MUS-158-PO,158,Beethoven    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6161,MUS 154  PO,MUS-154-PO,154,Nationalism and Music    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6160,MUS 100VCPO,MUS-100VCPO,100,Violoncello Lev II (Indiv Instr)    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6159,MUS 100PFPO,MUS-100PFPO,100,Piano Level II (Indiv Instr)    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6158,MUS 100HNPO,MUS-100HNPO,100,French Horn Level II (Indiv Ins)    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6157,MUS 058  PO,MUS-058-PO,58,Beethoven    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6156,MUS 020GUPO,MUS-020GUPO,20,Guitar Level II (Indiv Instr)    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6155,MUS 010EUPO,MUS-010EUPO,10,Euphonium Level I (Indiv Instr)    ,2019-09-02 01:29:01 UTC,2019-09-02 01:29:01 UTC
6154,PHYS051B PO,PHYS051B-PO,51,General Physics with Laboratory    ,2019-09-02 01:28:55 UTC,2019-09-02 02:12:24 UTC
6153,PHYS051A PO,PHYS051A-PO,51,General Physics w/Laboratory    ,2019-09-02 01:28:55 UTC,2019-09-02 02:12:24 UTC
6152,SOC 071  PZ,SOC-071-PZ,71,Sociology of Popular Music    ,2019-09-02 01:28:48 UTC,2019-09-02 01:28:48 UTC
6151,MS  197  PZ,MS-197-PZ,197,Media Praxis in Ontario    ,2019-09-02 01:28:48 UTC,2019-09-02 02:08:12 UTC
6150,MS  071  PZ,MS-071-PZ,71,Sociology of Popular Music    ,2019-09-02 01:28:48 UTC,2019-09-02 02:15:21 UTC
6149,MS  055  PZ,MS-055-PZ,55,Digital Storytelling    ,2019-09-02 01:28:48 UTC,2023-04-26 00:25:01 UTC
6148,MS  054  PZ,MS-054-PZ,54,If the Buddha Made Movies    ,2019-09-02 01:28:48 UTC,2019-09-02 01:28:48 UTC
6147,ENVS152  PZ,ENVS152-PZ,152,Nature Through Film    ,2019-09-02 01:28:48 UTC,2019-09-02 01:28:48 UTC
6146,MATH251  CG,MATH251-CG,251,Probability    ,2019-09-02 01:28:42 UTC,2019-09-02 01:28:42 UTC
6145,MATH157  PO,MATH157-PO,157,Stat Method for Clinical Trials    ,2019-09-02 01:28:42 UTC,2019-09-02 01:28:42 UTC
6144,MATH020  PZ,MATH020-PZ,20,Elementary Functions    ,2019-09-02 01:28:41 UTC,2019-09-02 01:28:41 UTC
6143,MATH010HAPZ,MATH010HAPZ,10,Rubik's Cube & Other Math Puzzle    ,2019-09-02 01:28:41 UTC,2019-09-02 01:28:41 UTC
6142,MGT 383  CG,MGT-383-CG,383,Economics of Strategy    ,2019-09-02 01:28:30 UTC,2019-09-02 01:28:30 UTC
6141,MGT 322  CG,MGT-322-CG,322,Advertising Practicum    ,2019-09-02 01:28:30 UTC,2019-09-02 01:28:30 UTC
6140,LGCS079  PO,LGCS079-PO,79,Comparative Slavic/Germanic Ling    ,2019-09-02 01:28:27 UTC,2019-09-02 01:28:27 UTC
6139,LGCS040  PO,LGCS040-PO,40,Law and Language    ,2019-09-02 01:28:27 UTC,2019-09-02 01:28:27 UTC
6138,MUS 078  PO,MUS-078-PO,78,Perform Trad of African Diaspora    ,2019-09-02 01:28:23 UTC,2019-09-02 01:28:23 UTC
6137,HIST173  CM,HIST173-CM,173,Global Borderlands    ,2019-09-02 01:28:23 UTC,2022-04-05 04:47:03 UTC
6136,JPNT199  PO,JPNT199-PO,199,"Ind Std: Japanese Lit, Eng Trans    ",2019-09-02 01:28:18 UTC,2019-09-02 01:28:18 UTC
6135,IIS 100  PZ,IIS-100-PZ,100,External Studies Colloquium    ,2019-09-02 01:28:10 UTC,2019-09-02 01:45:11 UTC
6134,ENVS086  PZ,ENVS086-PZ,86,Environmental Justice    ,2019-09-02 01:28:10 UTC,2019-09-02 01:28:10 UTC
6133,HIST179  PO,HIST179-PO,179,Histories of Black Europe    ,2019-09-02 01:28:08 UTC,2020-10-26 10:11:24 UTC
6132,IE  179P HM,IE-179P-HM,179,Sp Topic: Integrative Experience    ,2019-09-02 01:28:03 UTC,2019-09-02 01:28:03 UTC
6131,GOVT190  CM,GOVT190-CM,190,Women and the Political Process    ,2019-09-02 01:27:52 UTC,2019-09-02 01:27:52 UTC
6130,GOVT177  CM,GOVT177-CM,177,Afri American Political Thought    ,2019-09-02 01:27:52 UTC,2023-10-31 05:23:46 UTC
6129,GOVT173  CM,GOVT173-CM,173,Democratization E. Europe/Russia    ,2019-09-02 01:27:52 UTC,2019-09-02 01:56:39 UTC
6128,GEOL155  PO,GEOL155-PO,155,Geophysics of the Solid Earth    ,2019-09-02 01:27:46 UTC,2019-09-02 02:10:54 UTC
6127,GEOL140B PO,GEOL140B-PO,140,Basin and Range Province Seminar    ,2019-09-02 01:27:46 UTC,2019-09-02 01:27:46 UTC
6126,SOC 116  PZ,SOC-116-PZ,116,Women and Law    ,2019-09-02 01:27:41 UTC,2019-09-02 01:27:41 UTC
6125,SPAN179  SC,SPAN179-SC,179,Women Writers of Hispanic World    ,2019-09-02 01:27:40 UTC,2019-09-02 01:27:40 UTC
6124,ID  026  SC,ID-026-SC,26,Introduction To Women's Studies    ,2019-09-02 01:27:40 UTC,2019-09-02 01:27:40 UTC
6123,GWS 199  PO,GWS-199-PO,199,Ind Stdy: Gender/Women's Studies    ,2019-09-02 01:27:40 UTC,2019-09-02 01:27:40 UTC
6122,GWS 195  SC,GWS-195-SC,195,Internship in Feminist Activism    ,2019-09-02 01:27:40 UTC,2019-09-02 02:00:15 UTC
6121,FREN181  PO,FREN181-PO,181,Humor & Cruelty in French Theat    ,2019-09-02 01:27:36 UTC,2019-09-02 01:40:36 UTC
6120,FYS 001E HM,FYS-001E-HM,1,First Year Seminar - First Year Seminar: Robotics    ,2019-09-02 01:27:33 UTC,2019-09-02 01:27:33 UTC
6119,HIST189A PO,HIST189A-PO,189,U.S. Environmental History    ,2019-09-02 01:27:28 UTC,2019-09-02 01:27:28 UTC
6118,HIST027  PO,HIST027-PO,27,"Cities Nature:Time, Space, Place    ",2019-09-02 01:27:28 UTC,2019-09-02 01:27:28 UTC
6117,ENGL184C PZ,ENGL184C-PZ,184,Seminar in Chicana/o Literature    ,2019-09-02 01:27:26 UTC,2019-09-02 01:27:26 UTC
6116,ENGL154  CH,ENGL154-CH,154,Latinas in the Garment Industry    ,2019-09-02 01:27:26 UTC,2019-09-02 01:27:26 UTC
6115,ENGL121  PZ,ENGL121-PZ,121,Creative Writing: Prose    ,2019-09-02 01:27:26 UTC,2022-04-05 04:46:58 UTC
6114,ENGL112  PZ,ENGL112-PZ,112,Rule Britannia: Victorian Empire    ,2019-09-02 01:27:26 UTC,2019-09-02 01:40:28 UTC
6113,ENGL051  PZ,ENGL051-PZ,51,Literature of the Supernatural    ,2019-09-02 01:27:26 UTC,2019-09-02 01:27:26 UTC
6112,ENGL043A PZ,ENGL043A-PZ,43,Southwestern Literature    ,2019-09-02 01:27:26 UTC,2019-09-02 01:27:26 UTC
6111,ENGR193  HM,ENGR193-HM,193,Senior Tutorial    ,2019-09-02 01:27:21 UTC,2019-09-02 01:27:21 UTC
6110,EDUC180G CG,EDUC180G-CG,180,Inclusion/Human Dev Edu Divr Soc    ,2019-09-02 01:27:12 UTC,2019-09-02 01:27:12 UTC
6109,ECON190  CM,ECON190-CM,190,Ethics and Management    ,2019-09-02 01:27:12 UTC,2019-09-02 01:27:12 UTC
6108,DANC151APPO,DANC151APPO,151,African Modern Dance Technique    ,2019-09-02 01:27:03 UTC,2019-09-02 01:52:06 UTC
6107,DANC151A PO,DANC151A-PO,151,African Modern Dance Technique    ,2019-09-02 01:27:03 UTC,2019-09-02 01:52:06 UTC
6106,ENGL199A PZ,ENGL199A-PZ,199,Senior Seminar: Late Joyce    ,2019-09-02 01:26:58 UTC,2019-09-02 02:14:15 UTC
6105,ENGL159A PZ,ENGL159A-PZ,159,Shakespeare Comedies    ,2019-09-02 01:26:58 UTC,2019-09-02 01:48:31 UTC
6104,CREA060  PZ,CREA060-PZ,60,The Revolutionary 's Handbook II    ,2019-09-02 01:26:58 UTC,2019-09-02 01:26:58 UTC
6103,CSCI065  HM,CSCI065-HM,65,Principles & Practice: Comp Sci    ,2019-09-02 01:26:57 UTC,2019-09-02 01:26:57 UTC
6102,CHNT199  PO,CHNT199-PO,199,Ind Std: Chinese Lit in Translat    ,2019-09-02 01:26:51 UTC,2019-09-02 01:26:51 UTC
6101,GFS 154  CH,GFS-154-CH,154,Chicanas/Latinas in Garment Indu    ,2019-09-02 01:26:48 UTC,2019-09-02 02:10:49 UTC
6100,CHST070  CH,CHST070-CH,70,Regional Dances of Mexico    ,2019-09-02 01:26:48 UTC,2019-09-02 01:26:48 UTC
6099,CHEM168  HM,CHEM168-HM,168,Spec Topics Physical Chemistry    ,2019-09-02 01:26:47 UTC,2019-09-02 02:10:02 UTC
6098,BIOL189NLPO,BIOL189NLPO,189,"Lab, Microbial Ecology    ",2019-09-02 01:26:37 UTC,2019-09-02 01:43:37 UTC
6097,BIOL189N PO,BIOL189N-PO,189,Microbial Ecology    ,2019-09-02 01:26:37 UTC,2019-09-02 01:43:37 UTC
6096,BIOL064L JS,BIOL064L-JS,64,The Living Sea    ,2019-09-02 01:26:36 UTC,2019-09-02 01:26:36 UTC
6095,HIST192  CM,HIST192-CM,192,China & World War II    ,2019-09-02 01:26:26 UTC,2019-09-02 01:26:26 UTC
6094,HIST188  CM,HIST188-CM,188,Making Modern Iran & Afghanistan    ,2019-09-02 01:26:26 UTC,2019-09-02 01:26:26 UTC
6093,HIST100J PO,HIST100J-PO,100,State & Citizen in Modern Japan    ,2019-09-02 01:26:26 UTC,2019-09-02 01:26:26 UTC
6092,MS  080  AA,MS-080-AA,80,Video and Diversity    ,2019-09-02 01:26:23 UTC,2019-09-02 01:26:23 UTC
6091,ASAM199  PO,ASAM199-PO,199,Ind Std: Asian American Studies    ,2019-09-02 01:26:23 UTC,2019-09-02 02:02:40 UTC
6090,ASAM111  PZ,ASAM111-PZ,111,Asian Americans in Education    ,2019-09-02 01:26:23 UTC,2019-09-02 01:26:23 UTC
6089,ARHI173  PO,ARHI173-PO,173,Medieval and Renaissance City    ,2019-09-02 01:26:21 UTC,2019-09-02 01:26:21 UTC
6088,ART 110  PO,ART-110-PO,110,Advanced Painting    ,2019-09-02 01:26:19 UTC,2019-09-02 02:13:17 UTC
6087,ANTH137  SC,ANTH137-SC,137,Food and Culture    ,2019-09-02 01:26:14 UTC,2019-09-02 01:26:14 UTC
6086,ANTH121  SC,ANTH121-SC,121,"Science, Medicine & Technology    ",2019-09-02 01:26:14 UTC,2019-09-02 01:26:14 UTC
6085,ANTH058  PZ,ANTH058-PZ,58,Doing Research Abroad    ,2019-09-02 01:26:14 UTC,2019-09-02 01:26:14 UTC
6084,ANTH021L PZ,ANTH021L-PZ,21,The World Since 1492 - Lab    ,2019-09-02 01:26:14 UTC,2019-09-02 01:26:14 UTC
6083,ANTH021  PZ,ANTH021-PZ,21,The World Since 1492    ,2019-09-02 01:26:14 UTC,2019-09-02 01:26:14 UTC
6082,SPNT126A CH,SPNT126A-CH,126,Chicano Movement Literature    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6081,RLST142  BK,RLST142-BK,142,Prob of Evil: Afr-Amer Engag    ,2019-09-02 01:26:12 UTC,2019-09-02 01:51:20 UTC
6080,POLI189E PO,POLI189E-PO,189,Presidential Politics    ,2019-09-02 01:26:12 UTC,2019-11-04 18:10:50 UTC
6079,PHIL124  PZ,PHIL124-PZ,124,Native American Philosophy    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6078,MS  189A PO,MS-189A-PO,189,Censorship & American Cinema    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6077,LIT 172  CM,LIT-172-CM,172,American Icons    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6076,LIT 087  CM,LIT-087-CM,87,Modern Black Fiction    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6075,LIT 077  CM,LIT-077-CM,77,R Wright & Z Neale Hurston    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6074,HIST137  SC,HIST137-SC,137,Eating/Drinking: Totalitarianism    ,2019-09-02 01:26:12 UTC,2022-10-31 20:45:51 UTC
6073,HIST120A SC,HIST120A-SC,120,United States History to 1865    ,2019-09-02 01:26:12 UTC,2019-09-02 01:26:12 UTC
6072,HIST055  PZ,HIST055-PZ,55,Popular Protests in Middle East    ,2019-09-02 01:26:12 UTC,2019-11-04 18:13:16 UTC
6071,ENGL160  SC,ENGL160-SC,160,Transnational American Lit    ,2019-09-02 01:26:11 UTC,2019-09-02 01:26:11 UTC
6070,ENGL125C BK,ENGL125C-BK,125,Intro to African American Lit    ,2019-09-02 01:26:11 UTC,2019-09-02 01:51:19 UTC
6069,ARHI182  PO,ARHI182-PO,182,Social Hist North American Art  Colonial Times to 1900  ,2019-09-02 01:26:11 UTC,2019-09-02 02:06:01 UTC
6068,ARHI178  BK,ARHI178-BK,178,Black Aesth/Poli (Re)presentatn    ,2019-09-02 01:26:11 UTC,2019-09-02 01:26:11 UTC
6067,ARHI141A BK,ARHI141A-BK,141,"(Re)Present Africa:Art,Hist,Film    ",2019-09-02 01:26:11 UTC,2019-09-02 02:06:11 UTC
6066,AS  910  HM,AS-910-HM,910,AFROTC Leadership Laboratory    ,2019-09-02 01:26:03 UTC,2019-09-02 01:26:03 UTC
6065,AS  610  HM,AS-610-HM,610,AFROTC Leadership Laboratory    ,2019-09-02 01:26:03 UTC,2019-09-02 01:26:03 UTC
6064,WRIT197C SC,WRIT197C-SC,197,"Short, Shorter, Shortest Fiction    ",2019-09-02 01:26:00 UTC,2019-09-02 01:26:00 UTC
6063,THEA100G PO,THEA100G-PO,100,Acting Studio: Performing Comedy    ,2019-09-02 01:25:59 UTC,2019-11-04 18:15:44 UTC
6062,THEA012 LPO,THEA012-LPO,12,Intermediate Acting Lab    ,2019-09-02 01:25:59 UTC,2019-09-02 01:25:59 UTC
6061,SOC 189  PZ,SOC-189-PZ,189,Seminar: Contemporary Secularity    ,2019-09-02 01:25:49 UTC,2019-09-02 01:25:49 UTC
6060,XMAT192  CM,XMAT192-CM,192,Senior Thesis in Mathematics    ,2019-09-02 01:25:45 UTC,2019-09-02 01:25:45 UTC
6059,RLST133  PO,RLST133-PO,133,Modern Judaism    ,2019-09-02 01:25:38 UTC,2019-09-02 01:25:38 UTC
6058,RLST124  PO,RLST124-PO,124,Myth in Clas/Contmp Relig Tradtn    ,2019-09-02 01:25:38 UTC,2019-09-02 01:25:38 UTC
6057,PSYC180T PO,PSYC180T-PO,180,Child & Adolesc Psychopathology    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6056,PSYC179  JT,PSYC179-JT,179,Applied Social Psych Research    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6055,PSYC177B PZ,PSYC177B-PZ,177,Seminar in Nonverbal Comm    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6054,PSYC155  PO,PSYC155-PO,155,Personality Theory    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6053,PSYC125  BK,PSYC125-BK,125,Culture/Hum Dev:African Diaspora    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6052,PSYC119  SC,PSYC119-SC,119,Topics in Developmental Psych - Chld Dev in Family Context    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6051,PSYC108  HM,PSYC108-HM,108,Intro to Social Psychology    ,2019-09-02 01:25:34 UTC,2019-09-02 01:25:34 UTC
6050,PSYC012  BK,PSYC012-BK,12,Intro African-American Psych    ,2019-09-02 01:25:33 UTC,2019-09-02 01:47:28 UTC
6049,PE  065A PO,PE-065A-PO,65,Lacrosse - Beginning    ,2019-09-02 01:25:08 UTC,2019-09-02 01:25:08 UTC
6048,PE  002  JP,PE-002-JP,2,PE Team Activity - Cycling Team    ,2019-09-02 01:25:08 UTC,2019-09-02 02:15:50 UTC
6047,PE  001  JP,PE-001-JP,1,PE Activity - Sailing    ,2019-09-02 01:25:07 UTC,2019-09-02 02:15:49 UTC
6046,PHIL188  PO,PHIL188-PO,188,Pro-Seminar: Contemp Phil Issues    ,2019-09-02 01:24:52 UTC,2019-09-02 01:53:52 UTC
6045,PHIL186R PO,PHIL186R-PO,186,Russell and Wittgenstein    ,2019-09-02 01:24:52 UTC,2019-09-02 01:24:52 UTC
6044,PHIL146  SC,PHIL146-SC,146,Temptation and the Will    ,2019-09-02 01:24:52 UTC,2019-09-02 01:24:52 UTC
6043,PHIL116  PZ,PHIL116-PZ,116,Indigenous Political Philosophy    ,2019-09-02 01:24:52 UTC,2019-09-02 01:24:52 UTC
6042,PSYC184  CM,PSYC184-CM,184,Consciousness    ,2019-09-02 01:24:45 UTC,2019-09-02 01:24:45 UTC
6041,PSYC114  PZ,PSYC114-PZ,114,Human Neuropsychology    ,2019-09-02 01:24:45 UTC,2019-09-02 01:24:45 UTC
6040,NEUR047  PO,NEUR047-PO,47,Topics Neuroscience:Intro to Fld    ,2019-09-02 01:24:44 UTC,2019-09-02 01:24:44 UTC
6039,MLLC133  PZ,MLLC133-PZ,133,Written Analysis    ,2019-09-02 01:24:28 UTC,2019-09-02 01:24:28 UTC
6038,SOC 136  PZ,SOC-136-PZ,136,Framing Cities: Urban Life    ,2019-09-02 01:24:25 UTC,2019-09-02 01:39:33 UTC
6037,MS  147C PO,MS-147C-PO,147,Constr/Dismantling the Body    ,2019-09-02 01:24:25 UTC,2019-09-02 01:24:25 UTC
6036,MATH142  PO,MATH142-PO,142,Differential Geometry    ,2019-09-02 01:24:18 UTC,2019-09-02 01:24:18 UTC
